vol_pri,symbol
468034,IIF
467166,PBJ
466992,RIT-C
466516,PSA-I
465894,OXLCI
465450,CHSCO
465371,YQQQ
464600,LDRI
464183,GNL-B
464080,FXZ
463693,TDV
463680,NRO
463640,XBJL
463450,AVGV
463386,RWTO
463144,EVAV
462594,CCMG
462291,XTRE
461889,XFOR
461857,JGH
461362,CVSE
461175,XJAN
461020,IBIG
460960,FGN
460812,FTRI
460801,EBMT
459767,WCBR
458121,ACOG
457704,PHIO
457688,JULW
457079,MIY
456580,RILYN
456274,WRB-F
455265,XTIA
455040,FSP
454925,AIRJ
454740,ULBI
454680,DMB
453888,SIXA
453495,CDLR
453399,TSW
452600,BBP
452580,PPIE
452466,IBHJ
451874,PLBC
451680,ADD
451568,IBMN
451329,FRAF
451288,CVIE
451269,ICOP
451011,FXB
450945,USAS
450739,GGT
450528,GRI
450182,TEQI
449847,MSD
449658,NNBR
449280,USB-Q
448970,BMAR
448260,UBOT
448224,REVS
448210,HFGO
448026,DMX
447828,SRZN
447234,IMPP
447228,FVCB
447226,ARR-C
446994,ILDR
446936,ADCT
446137,CISO
446131,NBCR
446123,DGIN
445652,TEN-E
445480,GLO-C
445436,JPUS
445356,ECCU
445107,CLDL
445081,MMT
445027,BRT
444776,FAPR
444600,ENZL
443760,BAMG
443156,CLAR
443156,ENO
442850,QWLD
442682,JYNT
442365,DUSL
442320,BFZ
442200,PBE
441973,UNMA
441962,XIDE
441936,TSPY
441779,BNOV
441000,TSQ
440860,COEP
440804,CPST
440090,ITDD
439755,PTN
439614,TVC
438290,CVM
438267,MHN
438255,FMAY
438012,QCJL
437981,NATO
437886,FEMB
437344,IVAL
437309,CGTX
437130,FRGE
437118,COOK
435972,HECO
435600,TEAF
435366,FLMX
435120,ADUR
434771,ALTL
434595,NUEM
434460,FCLD
433879,ABOS
433664,EVC
433608,AGFY
433440,CHGX
433133,FNY
432179,HOVNP
432064,SCH-D
431432,RSVR
431346,FXNC
430860,CNL
430554,ECF
430528,PHLT
430416,CLIK
430407,SLMBP
430376,BML-J
430260,AXS-E
429938,GDV-K
429660,GAU
429000,FHDG
428688,XMAR
428652,PCYO
428562,XTWO
428536,VALN
428280,MUE
428259,REW
427560,PIO
427230,SPXT
426906,PHDG
426756,TCBP
426160,SPTB
425626,FLSW
425568,QIPT
425522,BHFAM
425184,EMKR
424259,COSM
424200,CFG-E
423360,EMMF
422795,APMU
422436,CSHP
422120,LFSC
421905,FNLC
421760,WTIU
421200,AVTX
420420,SLG-I
420390,STXV
420239,CCRV
419526,OVLY
419184,BAMD
417316,FDIF
417315,TVAL
417248,BTM
416640,YCS
416624,HOTH
416580,QBT.W
415988,INV
415379,CTBB
415232,GL-D
414919,QTTB
414743,RAYE
414736,NWFL
414324,MVFD
413888,FXED
413701,DXJS
413241,SPYQ
412875,GWRS
412538,KQQQ
412438,INAB
411702,CMSA
411648,BRAG
411642,FEMY
411510,DLN-A
411413,CIM-A
411369,RILA
411208,UPLD
411080,DMO
410592,GHYB
409864,CTA-B
409510,NSI
408664,BITC
408618,PJP
408366,CBFV
407808,SRG
407415,BML-L
407110,DWX
407074,ROKT
405664,QDEF
405652,CURI
405132,LIPO
405055,SEEM
404782,TTT
403892,GINX
403560,CRUZ
403308,MLP
403072,VTN
403028,LZM
402571,RMTI
402402,ARB
402306,FRSX
401790,GASS
401764,SBI
401478,SDEM
401061,ROE
400530,BETZ
400128,HBIO
399954,VOC
399620,XDEC
399600,EOCT
399350,DTW
399120,PSA-N
399076,CHNR
399061,YSEP
398970,HRTS
398888,GSID
398808,CAPL
397936,MIN
397440,LSF
397404,JCE
397388,IPA
397026,BPRN
396704,EUDA
395783,SERA
395550,MTGP
395387,UJUL
395364,CHSCP
395208,CVMC
395010,USL
394128,PHD
393704,HAWX
393432,BEEP
393400,ACNT
393020,FITBO
392580,MDV
392198,SBET
392160,FAN
392083,HTEC
392039,CAF
391833,CHSCN
391793,CZA
391716,TCHI
391544,CRDL
391090,CCM
390950,ABR-F
390405,ACXP
390260,AIXI
390108,TTNP
389998,IWMW
389566,RC-E
389340,MMLG
388494,HYDR
387860,PIE
387390,PTMN
387296,AHL-F
386745,ALTI
386460,CGO
386239,MUD
385920,CBUS
385560,HGTY
385434,DXF
385424,MBS
385344,SOUNW
385308,BEPI
385189,GCL
385110,VINP
384970,ICCM
383971,OPTZ
383824,ACET
383679,IMTB
383496,RNR-G
383416,CNCKW
382844,DGRE
382704,HYFI
382434,VMAR
382230,CAAS
381851,SOPH
381036,FENC
381000,NC
380936,EML
380588,IMRX
379746,BAMB
379526,BIAF
379476,CXE
379154,LYEL
378907,MBINL
378780,GAB-H
376992,NXTG
376416,STXM
376300,LIAG
375431,VRME
375363,DOGG
375312,TDSB
375028,BWFG
374969,QQQP
374875,FDLS
374374,IMOS
373843,OPBK
373800,MFA-C
373680,BNTC
373059,EJAN
372408,IDAI
372247,COD-B
371942,HUIZ
371700,FNGR
371309,RF-C
371036,EICC
370635,KCCA
370500,WINT
370496,FITE
370352,BUL
369642,PSF
369531,EAI
369438,SABA
369375,ACGLN
368944,NMTC
368869,FPXI
368576,KJAN
368544,PGZ
368188,FTEL
368184,ITDE
368152,VNO-M
367901,AFGD
367830,FUMB
367744,AVEE
367356,VOR
367000,CNXT
366300,WIA
366025,GXAI
365939,LRNZ
365720,UZE
364540,OKYO
364308,TIVC
364086,AIZN
363780,NB
363692,ISCB
363600,TRAW
363580,MOB
363156,MBOX
362850,PWOD
362688,KKRS
362403,SAMG
362249,HWCPZ
362232,GREE
362112,KXIN
362076,CGV
362010,SOYB
361711,GSEU
361487,REE
361380,SBIO
361328,EPU
361201,FCO
361176,NISN
361168,DULL
361162,ECOW
360964,UMBFP
360612,MOTI
360430,FYEE
359821,UDIV
359600,HQI
359544,PSA-Q
359046,TMFG
358708,EEIQ
358340,TPLC
358155,EEMX
357995,HYMC
357798,MHH
357738,NEWP
356845,RSMC
355762,HBANM
355477,FEBU
355461,NEWTH
355396,NYAX
354953,IQDY
354897,GUTS
354270,LOT
353866,AAPW
353547,PRNT
353205,UNCY
353192,GBF
353160,TMFM
351936,DHX
351348,POAI
351155,NKSH
351000,CGABL
350700,CIM-D
350448,CIM-C
350400,ACU
349965,NXGL
349320,FLC
348810,SBFG
348075,MGIC
347994,BH.A
347626,TWO-B
347048,HNVR
346600,HYPR
346199,ZSEP
345744,QBF
345216,REKT
345150,BKN
344923,DBEM
344800,EPRX
344487,VRAR
344125,FAD
343980,PJFG
343966,FPFD
343650,IDNA
343620,CEV
342720,BOF
342160,SMDD
341640,FDBC
341633,IMFL
341609,IPSC
341341,NGL-B
341250,CVNY
341200,RZV
341120,ACIU
341088,BEAT
340884,MINN
340680,BEAG
340642,INUV
340632,GHYG
339888,VNO-O
339623,BNDS
339612,FOF
339326,BWG
338640,CIFRW
338618,SMCO
338338,AHL-E
338326,PMT-B
337875,IAF
337788,AQNB
337557,SVAL
337211,TOLZ
337137,DECM
337095,AIRE
336768,MDPL
336748,OVID
336600,DYNX
336490,KEY-I
335903,HYDW
335790,COF-N
334718,ASRT
334323,PFO
334229,KPLT
334098,CYCN
334080,AGRH
333564,ARG-A
333400,MRSK
333270,SIXS
332960,MOG.B
331854,KTTA
331717,LEGR
331197,CLSM
331092,BIS
330610,JDZG
330408,DYTA
330140,IYLD
330075,GS-C
330048,ORMP
329982,UMDD
329782,FRTY
329605,GOCO
329348,TIC
328224,PHT
327650,DIM
327600,NERD
327292,TRUG
327248,FBOT
327120,LVOL
327084,PFD
326865,RFMZ
326781,SPFF
326760,SOND
326697,DINT
326634,DEEP
326400,DXLG
326112,IPHA
325784,RMBL
325321,USG
325304,GNMA
324564,DTB
324510,NZAC
324456,EFAA
324306,GECCH
324000,PRPL
323972,JOF
323280,WAL-A
322816,KDLY
322800,PRFX
322728,WCMI
322604,BMRA
321592,QSG
321276,MYFW
321250,CUB-F
321174,ELCV
320974,MFEM
320255,SNTI
320166,IBTP
319573,ZJUL
319024,STKS
319010,MILN
318942,SRBK
318734,KNOP
318560,BFOR
318240,ATRA
318090,TPET
317902,APDN
317724,GOOP
317170,PGP
317077,GTR
316545,JXI
316512,LDRT
316476,INVE
316234,MIO
316225,MGR
316092,LNKB
316080,PSA-S
315773,IBND
315639,BKEM
315240,GENK
315148,SKYU
315004,CHN
315000,GLTO
314640,PMEC
314640,THLV
314092,RVNU
313824,GSPY
313800,EASG
313462,MS-L
313410,RAYD
313404,DPRO
313215,PGHY
313208,ACTU
313120,WWR
312064,IVR-C
311688,FBLG
311520,YLDE
311126,TDS-U
310348,SEMI
310134,PRCS
310080,NCPL
310004,LSAT
309996,ENX
309548,GEMD
309540,CTNM
309348,PMT-C
309276,MCR
309027,CAFX
308997,CANE
308853,RILYM
308802,ITP
308760,COF-K
308490,ERH
308205,YALL
307998,ACGLO
307800,EIPX
307530,AVSD
306735,JANU
306680,METCB
306497,QQXT
306480,CCIXW
305989,QHY
305802,NMB
305099,LRHC
304544,PRVS
304359,FT
304182,RGLS
304095,KAPR
303800,SCC
303784,XBJA
303600,PZT
303450,NIPG
303282,PXLW
303174,CAPT
303000,FTLF
302500,XISE
302214,DIVY
302175,AC
302170,BIRD
302080,FSI
301782,CLLS
301570,XXII
301400,BETR
301398,KOSS
301392,ATLCL
300897,AIBD
300888,ACH.W
300858,ISMD
300832,BAMU
300599,OST
300142,COWS
299970,ASNS
299762,KIM-L
299726,USCB
299707,TJUL
299611,HYI
299096,PBFR
298980,TXMD
298960,FGF
298520,ADC-A
298245,MATH
298034,ATHE
297792,MFUT
297430,SOR
297367,EQH-C
297243,DEUS
297106,BNRG
297000,BKSE
296712,RPT
296545,CUE
296545,PDSB
296505,FTXN
296000,FPA
295688,WDIV
295510,EONR
295412,NURE
295260,BEPH
295040,PFFR
295017,XUSP
294949,BKGI
294831,IOPP
294000,ASB-F
293700,BIPI
293664,GREK
293600,PULM
293400,BTAI
293250,RILYK
292837,BSMC
292740,SFYF
292678,GVLU
292317,REVB
292206,AUGT
292086,JHEM
291726,VLYPN
291336,NUWE
291318,ODV
291200,UPXI
291040,CTXR
291016,TOLL
290871,ESCA
290790,CRT
290532,BBSC
290030,BSMW
289456,JL
289238,JUST
289188,NYXH
288855,PICB
288610,SMSI
288600,GRNB
288405,QBER
288144,DUKQ
288078,HTCO
287743,SOXY
287616,EOT
287574,ACLC
287432,NVA
287250,MIT-B
287244,FEBP
287144,GRX
286675,VRPX
286596,HIG-G
286500,SIXF
286110,BNH
285587,MKFG
285390,FUND
285260,SGRP
284981,YFFI
284970,TRT-P
284690,TSI
284316,DBR-I
284144,CNTY
283972,OVBC
283929,BSMU
283856,CIMO
283840,BATT
283500,BUYZ
283500,LANDP
283404,ONCO
283320,XSEP
283108,CPSL
282308,MMLP
281960,FLV
281880,GLO-A
281418,CGBS
281280,NODK
280662,FLOW
280256,NITO
280059,SCD
279510,PY
279440,FEBZ
279414,DLR-J
279357,AUGM
279224,PPIH
278822,CPNS
278690,NNVC
278622,AIEQ
278610,SWKHL
278209,CPNQ
277648,AIRS
277623,KSEP
277572,JANH
277522,MGRX
277320,WATT
277200,JANJ
277128,USAF
276595,AGNCN
276430,MFAN
275856,BDSX
275625,XRLX
275478,NEGG
275223,EDBL
274905,ATLO
274720,GLDG
274398,SOCL
274329,CERO
274274,CLYM
274186,KDEF
273760,WRB-E
273700,FCNCO
273552,DTI
273130,SF-C
273000,BUFM
272835,CRKN
272832,PBFB
272745,BGFV
272428,MFIN
272190,RMBI
272000,SMID
271848,FMN
271728,AHL-D
271653,MSAI
271625,TELA
271492,ASHS
271282,NYMTN
270921,PTBD
270608,FFGX
270108,ACR-D
269558,RIT-A
269340,HSPT
269220,JUNM
268560,DEW
268528,SPVU
268498,VNO-L
268400,MID
268260,BNY
268164,AUB-A
267462,SGLC
267320,SOL
267182,IBIF
266976,JMSB
266888,MTC
266644,EVUS
265912,HOOK
265812,EMF
265728,EPIX
265374,LITP
264992,RSPA
264986,TACK
264920,SPAI
264860,LTRN
264773,JUNS
264710,IBMS
264690,LCUT
264656,PSA-F
264384,IPDN
264364,EJH
264000,BITS
263940,MIMI
263872,GNT
263730,CLNN
263718,CTO-A
263604,IFV
263442,EGGY
263004,CPHI
262646,OZKAP
262137,PSQA
262108,MQT
261976,CATF
261548,CPSO
261376,PBI-B
261324,MBSF
261324,SONM
261059,ISRL
261048,PRT
261000,NEUP
260576,OBIO
260568,PSIL
260435,FNK
260400,IPWR
260338,PHX
259899,MOBX
259567,SEF
259187,VSTE
258720,DBR-J
258666,PARAA
258104,DALN
257923,CMDT
257652,MBCN
257400,BCTX
257400,OZEM
257368,TUGN
257306,GWH
257244,RNEM
257184,REK
257151,USIO
257070,TSYY
257052,AACG
256985,AFIX
256734,QVOY
256728,ACVF
256700,GLRY
256344,TRFM
256086,BEDZ
255769,AIVL
255420,NIKL
255136,CREX
254689,ETHO
254634,PXJ
254560,ANIX
254486,CDL
254375,RGCO
254302,AUGW
253305,GSJY
253277,CHM-B
253228,NUGO
253154,CDRO
252960,CCEC
252840,INKT
252720,VTVT
252500,MTB-H
252195,GLSI
252000,AMH-H
250846,CTDD
250680,BANX
250660,OPOF
250321,SGU
250158,NE.W
250000,TAVI
249999,DWTX
249704,SKRE
249690,PSA-K
249569,GRYP
249547,FATBP
249458,EVSB
249183,MFAO
249000,SPMA
248965,GMOM
248787,SQEW
248782,PRI-I
248436,CIX
248304,CCLD
247736,MYPS
247470,DURA
247205,DDI
247203,AENT
246983,COE
246753,INNV
246752,XTJA
246738,PTIN
246169,HWBK
245977,ROSC
245945,MVPA
245640,FINS
245220,ECC-D
244838,GSIW
244760,SXTP
244362,SPRC
244125,HUSA
244020,CBAT
243684,MESA
243430,AHH-A
243359,INTL
242970,TPOR
242953,LSGR
242900,EKG
242780,HAO
242382,DIBS
242276,IKNA
242265,CGBDL
241956,RVSB
241740,PBFS
241521,BBCB
241380,IDLV
241200,OPAD
241001,BDMD
240694,GLU
240665,ARTV
240544,BNAI
240413,GAMR
240066,BSLK
239848,EMTL
239700,ZTAX
239680,SETM
239400,BALY
239242,FBCV
238944,RFM
238908,STXE
238722,RSPR
238680,VFL
238628,JHI
237930,JHS
237743,FLEU
237695,ABR-E
237372,SCE-G
237220,TRVG
237176,IBIC
237096,WBX
237083,STXK
236964,BVFL
236910,NAMI
236730,JUNW
236168,PXI
235840,IGMS
235560,ORKT
235538,VNO-N
235409,MGMT
235200,PKBK
235200,SNSR
234715,AISPW
234648,ACTV
234396,VTSI
234156,EBIZ
233910,NBSD
233700,ERTH
233519,CMCM
233501,DYLD
232854,KUKE
232832,VABK
232636,BAMO
232409,JGRW
232128,LBAY
232034,SFB
231883,PVLA
231829,JZXN
231663,EVI
231440,SGN
231410,GALT
231322,MSPR
230923,MEM
230859,GTEK
230800,FVC
230507,VINC
230470,TLTP
230411,AGNCL
230411,SCYX
230381,RNR-F
230367,ISRA
230160,EFIX
230144,CMS-C
230046,DEFI
229881,BSMV
229788,CNTM
229524,SF-D
229448,ONBPO
229301,EMP
229169,MIRA
229100,CMS-B
228956,SDP
228873,QSIX
228655,MGRD
228533,SAC-A
228392,ESG
228344,ONOF
228144,SPWO
227856,MASK
227384,MAXJ
227256,TPTA
226800,NNY
226730,VLT
226634,PRTS
226576,DLNG
226408,MNRS
226138,FSEA
226045,XEMD
225768,BNJ
225180,IRD
225165,BAUG
224840,DALI
224802,UFI
224797,STI
224767,SIXJ
224744,UTHY
224660,IMAB
224104,HERD
224092,MGRB
224016,ULE
223729,UCYB
223652,RZG
223509,HDUS
223496,MKTW
223340,MPX
223184,LGCL
223177,BSTP
223132,TLYS
222598,GCTK
222525,MVRL
222404,EPSN
222040,ENGN
221940,ACRV
221936,IINN
221839,YJUN
221823,XDQQ
221604,CATO
221340,FEAM
221122,FLAU
221000,ESP
220976,WOOD
220248,ZKH
220170,PPT
220020,JSM
219640,BMN
219252,EUDG
219240,DCOMG
219198,SPRB
219063,AMDG
219030,INM
219015,SWP
218994,BNT
218868,GROV
218729,DTSS
218708,RSDE
218581,CFO
218192,IOBT
218160,DERM
217910,BSEP
217704,NUSA
217363,DXIV
216897,GLST
216864,HOVR
216759,CLRB
216543,ANY
216000,PEBK
216000,QQQA
215774,BBU
215713,SYRS
215379,ELD
215338,AUUD
215325,KIM-M
215260,HNNA
215096,PST
215000,TENX
214448,WRN
214430,KSPY
214320,CSTE
214268,SHMD
213780,FGSM
213712,VLCN
213555,GCTS
213486,EFZ
213444,MLPB
213212,LGVN
212566,HOMZ
212541,SAA
212510,RISN
212416,SCE-L
212240,JLS
211684,DHDG
211666,RIGS
211642,TRT-A
211640,HLVX
211535,CLPR
211410,DDIV
211236,IMNN
211220,SGA
210816,ECON
210561,EAPR
210420,RVYL
210120,TOUR
210086,TWNP
209820,DISO
209664,BC-C
209658,WTBN
209392,GAL
209294,NRT
209171,WFH
208976,NVNO
208950,MHI
208910,INKM
208880,SOS
208768,EM
208666,AREB
208656,QNXT
208216,BPYPO
208104,BLRX
208080,MAIA
207968,STFS
207360,THIR
207296,AGNCM
207060,TAVIU
206712,EVX
206580,FRD
206580,PIM
206562,TURN
206538,PFIG
206277,ALZN
206275,FAB
206255,TOUS
206002,SMOG
205968,MRT
205590,GSIB
205552,XCOR
205509,CLSKW
205500,DHCNL
205452,EVIM
204680,KBWR
204624,AZTR
204570,OAK-A
204138,BAMA
204000,FLMB
203800,CSD
203715,JUNE
203048,DTC
202944,KTCC
202623,AMUU
202564,EPR-C
202560,TAXX
202138,IEDI
201790,FMY
201478,VFF
201249,HTZWW
201162,CRDT
201079,MAV
201035,PAMT
200673,COPP
200270,CANQ
200232,OILT
200042,APRW
200031,GF
199925,LFT
199914,QRHC
199800,CNCK
199716,QMAR
199617,IMOM
199136,VGI
198950,ICU
198785,FILL
198784,SATX
198750,STRS
198730,BTOP
198001,FLGC
197876,BOSC
197721,BAER
197632,DTST
197540,ATLCP
197316,EFNL
196922,PGHL
196884,PSIG
196850,IQM
196730,OKUR
196625,ESN
196580,PEZ
196553,PCM
196235,XCUR
195978,ALOT
195850,LBRDP
195840,BW-A
195765,BWEN
195440,SBFMW
195072,LANDO
194985,FLEE
194976,RWT-A
194718,CCIRU
194688,XBB
194526,APVO
194502,SBBA
194415,BTA
194400,THTX
194055,SIXL
194010,NTIC
193979,WLACU
193830,TCBIO
193746,BUFY
193620,VEEA
193018,TUSK
192843,ARKC
192672,LGHL
192600,CRIT
192511,FULTP
191968,AHT
191838,CEW
191458,NBET
191220,BETE
190944,SLSR
190890,HYUP
190740,NAOV
190608,BEPJ
190593,BTSGU
190593,UX
190368,VRCA
190278,GBIO
190232,DRIO
189994,FHYS
189864,CLST
189710,GRCE
189685,SGBX
189509,HAPI
189365,CLOX
189363,IPAV
189244,MBSD
188851,CCOR
188848,GMOV
188789,ITDG
188656,DVYA
188649,QRMI
188559,ASPS
188517,PYZ
188328,RWTP
188093,IVDA
188001,PTHL
187824,HFR-A
187762,DLHC
187723,PEV
187680,RIV-A
187660,RSBT
187620,SMHB
187416,EDOC
187359,VRAX
186960,TBLU
186592,YIBO
186588,FLCE
186560,DM
186408,AAPY
186394,BOAT
186048,WEA
186027,CANF
185928,VGZ
185895,FFIU
185820,FFLS
185250,ZJK
184814,ELC
184782,BAMY
184730,AVTE
184528,DLR-K
184025,CAD-A
184020,EIRL
183808,FLGR
183750,MDRR
183269,GMGI
183216,SCCD
183150,AIRI
183135,AGM-F
182700,CRAK
182468,FMET
182040,LOOP
182039,OCC
181853,JEQ
181181,TFPN
180972,UXIN
180901,DLLL
180675,ASBA
180612,BENJ
180340,MIT-C
180180,GP
180086,WORX
179960,RDZN
179929,SDST
179655,FGL
179584,UBFO
179575,DRTS
179550,GQQQ
179460,RWTN
179298,BCHP
179280,GNL-A
179081,TWG
179008,BACK
178875,SPDV
178850,IMMX
178659,GNPX
178620,FHEQ
178430,QTJA
178416,FDNI
178092,CDZIP
178067,GGR
178020,PZC
177754,SEPW
177624,BIGY
177440,FCEF
177375,AHLT
177364,URAX
177255,EMCB
177246,FLQS
177216,METCZ
177080,HDL
176890,AFGE
176784,LGO
176250,QVCC
176073,FTWO
175942,JHMU
175667,RNXT
175650,LARK
175594,BTCM
175578,KARS
175560,CFR-B
175536,SILC
175479,ITEQ
175392,CPSD
175140,EICB
175110,QEMM
175058,QLV
174930,NMT
174870,GAN
174803,FFND
174800,RAFE
174720,FTCI
174720,SFYX
174688,DMA
174605,FDFF
174370,RINF
174276,LVO
174174,LXEH
173600,CRVO
173165,KJUL
172920,LOWV
172920,NVX
172840,PBD
172664,GMM
172500,QVCD
172431,RTRE
172106,AREC
171972,LQIG
171904,PAWZ
171810,MFSG
171747,HTLM
171744,GBUY
171680,GAB-G
171616,JMID
171462,QQLV
171430,AFSM
171248,JETD
171072,AESR
170935,ABLV
170642,SCCG
170553,AGM-G
170496,ECCC
170398,AIFU
170215,ASST
169899,SWKH
169812,ZENV
169728,AIS
169365,BPYPM
169065,SKYQ
168861,EFAD
168740,UNB
168285,SIO
168170,CPNJ
168168,JHMB
168102,PRFD
168102,TAOP
168045,TRT-E
167933,QQQS
167772,QNRX
167450,AXIL
167112,DRH-A
167034,RSBA
166985,MHLD
166915,BFIN
166860,ESLA
166731,WPRT
166518,TPLE
166353,GMUB
166014,QPFF
165968,FLHK
165816,FAMI
165672,HEQ
165585,RSEE
165240,IHD
165230,DYLG
165155,PMVP
164992,FTAIN
164928,KVLE
164768,DNOV
164463,BTOG
164437,WRB-G
164396,OPAL
164160,GDO
163966,ODYS
163944,PAMC
163880,AZNH
163150,RWAYL
163119,CLIX
163044,CANC
163044,GIFI
162913,EATV
162816,XC
162750,APT
162564,IBOT
162516,ATNM
162426,GVAL
162240,BOLD
162078,EGGQ
162026,CLSD
161880,ABVC
161785,FITBP
161712,KIRK
161710,AMAX
161622,LINK
161619,KEN
161525,BLBX
161408,RPTX
161280,TIME
161269,FLSP
161190,AIRT
161137,VLYPO
160960,ATC-D
160828,DDT
160608,AMID
160590,RMMZ
160480,SBFM
160181,EFSI
160060,ECLN
159676,ESGRP
159285,OFS
159278,XBOC
159236,YSXT
159156,VEGA
159120,EMC
158886,NYMTM
158480,WEEI
158080,VENU
157996,SPDG
157584,FLYE
157480,EYEN
157410,ASEA
157320,BLCN
157102,ARKD
156825,BIPH
156365,FTXH
156309,MDCX
156285,CPSS
155946,DECZ
155775,MITN
155572,JAGX
155554,SHOT
155445,BWMX
155324,KAPA
155307,ICAP
155058,IZM
154707,JANP
154660,EBR.B
154632,EZPZ
154302,LGCB
154294,PROF
154191,DARE
154147,CSPF
154093,DTEC
153660,AGEM
153596,BWNB
153595,SFHG
153573,MGF
153470,BSET
153140,MGOV
153090,GLYC
152920,SELV
152560,DECP
152534,MCSE
152514,TZUP
152388,PRLD
152308,CETX
152292,TOI
152249,HFFG
152218,SBEV
152210,SCCC
152090,SVII
152064,BTTR
152048,MIGI
151890,KAUG
151798,ONCY
151748,XCH
151709,DMF
151341,APRJ
151200,NYMTI
150838,PBL
150745,GOODO
150732,NPW.W
150690,AOCT
150333,PIII
150234,FURY
150096,SNCR
150052,CUT
150015,YHC
149822,BDGS
149404,UMAR
149267,PSTR
149086,ADXN
149058,NTSE
148512,XGN
148417,OACP
148200,ELA
147958,JOB
147900,CRIS
147798,JHCB
147776,GPJA
147645,ACCS
147609,LYRA
147600,PEB-F
147554,FLYX
147384,TISI
147300,ONEZ
147225,SSBI
146972,NEWTG
146880,RUMBW
146875,TOGA
146808,SCCE
146691,AVDS
146674,NPV
146240,DEMZ
146146,VIOT
145750,MBIO
145732,MARB
145350,UBR
145173,AQMS
144755,OPI
144627,SBC
144585,LEE
144550,FSFG
144402,TTEQ
144391,SFBC
144300,PFI
144136,FAT
144028,AOTG
144004,RSSY
143868,DUKZ
143775,YOLO
143706,LOAN
143655,XBIT
143642,TXSS
143630,SACH
143616,AADI
143362,STBX
143325,NCRA
143100,SXQG
142884,PSE-A
142710,NL
142350,KALA
142072,QOWZ
141986,FORL
141764,EFSH
141600,GPU-D
141576,BDRX
141550,XDSQ
141344,DSTX
141229,FEOE
141224,TNON
140904,BAOS
140800,PHGE
140715,OPT
140700,GNLN
140624,SGLY
140616,LDTC
140430,BJUL
140360,IBIK
140106,PMT-A
140085,VYNE
140030,PMTU
139932,NA
139348,CRTC
139191,ITDF
139103,ANTX
138910,ZIONP
138659,FGB
138388,ALTY
138360,XBAP
138330,FBRX
138320,LND
138215,EQ
138116,FIAX
138036,ALLK
137950,LMFA
137775,SABS
137691,KMPB
137322,RJF-B
137225,MFSM
137217,IBIE
136895,MFSB
136272,RITR
136041,FCUV
135980,CCIA
135464,RAVE
135324,ECCF
135228,DSEP
134640,ZYBT
134480,HWH
134464,SHO-H
134463,SURG
134433,AMPGW
134334,FINT
134250,AUROW
134196,STBF
134046,MMSC
133988,XDJL
133860,DBE
133665,ASMF
133504,POWA
133476,UCC
133416,NXC
133300,OCFT
133042,PIZ
133029,BUJA
132782,RSMV
132663,VRM
132534,EMCG
132522,UGRO
132502,TGL
132355,GYLD
132275,BDIV
132150,MOTO
132080,QCOC
131898,LQAI
131874,CODX
131812,FNWB
131712,AEMD
131643,OGEN
131520,CNBS
131472,ZTWO
131454,AIRG
131197,EGGS
131028,CMU
130845,ENJ
130845,ISPR
130565,NDLS
129976,EVF
129948,SNV-D
129944,SCPX
129833,KNGZ
129750,QMMM
129504,IDVZ
129443,BOXL
129297,IPXX
128856,NULC
128667,MTEN
128465,UK
128304,YDEC
128265,RWAYZ
128237,ARKZ
128184,GSL-B
128045,PMAX
128016,PSET
127959,CA
127951,URAN
127872,NMI
127558,GDHG
127344,ATHA
127278,AIM
127100,ELUT
127053,PNI
126812,EMPB
126786,NMS
126752,BAFN
126752,BOUT
126752,PEB-G
126480,RNTX
126456,BEMB
126444,PETZ
126375,TAXE
126239,TFJL
126210,ENTX
126021,APRQ
125970,GNL-E
125961,FLG-U
125960,EP
125874,BON
125520,IROH
125439,KALL
125350,AINP
125125,IBBQ
124722,ABLG
124429,VANI
124230,HYSA
124200,CPRO
124125,AQLT
123970,SNT
123947,HAUS
123914,RSJN
123797,NUDV
123797,TBX
123768,LGRO
123723,NUAG
123702,BRKD
123616,TRND
123444,PASG
123396,MNY
123396,MVT
123369,PEB-H
123359,OCX
123250,SAT
123235,ACR-C
123208,PEPS
123023,KEMX
122976,SOGP
122738,CCEL
122731,IBII
122625,MGRM
122605,FPAY
122544,GPUS
122378,HEEM
122304,ATC-H
122295,IZEA
121873,PNBK
121765,MYCG
121730,CVY
121716,QBUL
121618,DECU
121320,HOND
121165,RYLG
121160,TFC-I
121102,MSFY
120990,MNSB
120787,AFGB
120580,ZAUG
120566,THYF
120245,GAME
120159,XDOC
120129,TNMG
119944,QUVU
119901,SAUG
119475,GOLY
119427,EJUL
119233,RFDI
119192,MCHX
118711,CYCCP
118584,ECBK
118558,GLSTR
118368,FGBI
118314,RFEM
117476,CARM
117456,QIS
117045,NTRP
116688,MXE
116632,DCOMP
116600,SKGR
116540,CMCT
116487,SWIN
116291,ISVL
116186,CPSM
116181,MKDW
115938,WBS-F
115866,NHPAP
115856,NETDU
115810,WTFCM
115752,OVB
115605,FMED
115596,SMN
115568,CCLDP
115566,DSY
115506,TUSB
115192,AFK
115125,NXXT
115121,APCX
114624,OCCIN
114559,BIP-B
114171,PHEQ
114075,PEX
114000,FOSLL
113983,EXOZ
113880,MI
113646,YI
113512,RSSE
113482,PEXL
113436,SVRE
113215,SBT
113137,DWUS
113130,CIMN
113091,GCAD
112832,SCOR
112559,AUNA
112433,COIW
112369,NWLG
112336,VALU
112098,TSBX
112066,ABLLW
112053,SLRX
111880,NRSNW
111840,PLAG
111750,EVO
111555,SISI
111478,FTEK
